SYMBOL,Geneid,,,,,,,,,,,
AK4,ENSG00000162433,,,,,,,,,,,
GADD45A,ENSG00000116717,,,,,,,,,,,
DIRAS3,ENSG00000162595,,,,,,,,,,,
WLS,ENSG00000116729,,,,,,,,,,,
MIGA1,ENSG00000180488,,,,,,,,,,,
GBP1,ENSG00000117228,,,,,,,,,,,
TGFBR3,ENSG00000069702,,,,,,,,,,,
BRDT,ENSG00000137948,,,,,,,,,,,
GFI1,ENSG00000162676,,,,,,,,,,,
TMED5,ENSG00000117500,,,,,,,,,,,
ARHGAP29,ENSG00000137962,,,,,,,,,,,
F3,ENSG00000117525,,,,,,,,,,,
FRRS1,ENSG00000156869,,,,,,,,,,,
AGL,ENSG00000162688,,,,,,,,,,,
FAM102B,ENSG00000162636,,,,,,,,,,,
HENMT1,ENSG00000162639,,,,,,,,,,,
WDR47,ENSG00000085433,,,,,,,,,,,
TAF13,ENSG00000197780,,,,,,,,,,,
GSTM4,ENSG00000168765,,,,,,,,,,,
SLC6A17,ENSG00000197106,,,,,,,,,,,
RBM15,ENSG00000162775,,,,,,,,,,,
LAMTOR5,ENSG00000134248,,,,,,,,,,,
CD53,ENSG00000143119,,,,,,,,,,,
CEPT1,ENSG00000134255,,,,,,,,,,,
CHI3L2,ENSG00000064886,,,,,,,,,,,
PIFO,ENSG00000173947,,,,,,,,,,,
RAP1A,ENSG00000116473,,,,,,,,,,,
RHOC,ENSG00000155366,,,,,,,,,,,
DCLRE1B,ENSG00000118655,,,,,,,,,,,
VTCN1,ENSG00000134258,,,,,,,,,,,
MAN1A2,ENSG00000198162,,,,,,,,,,,
HSD3B1,ENSG00000203857,,,,,,,,,,,
H3-2,ENSG00000273213,,,,,,,,,,,
NBPF15,ENSG00000266338,,,,,,,,,,,
POLR3C,ENSG00000186141,,,,,,,,,,,
NBPF12,ENSG00000268043,,,,,,,,,,,
PRKAB2,ENSG00000131791,,,,,,,,,,,
FMO5,ENSG00000131781,,,,,,,,,,,
GJA5,ENSG00000265107,,,,,,,,,,,
NBPF11,ENSG00000263956,,,,,,,,,,,
NBPF9,ENSG00000269713,,,,,,,,,,,
MCL1,ENSG00000143384,,,,,,,,,,,
HORMAD1,ENSG00000143452,,,,,,,,,,,
GABPB2,ENSG00000143458,,,,,,,,,,,
S100A10,ENSG00000197747,,,,,,,,,,,
PRR9,ENSG00000203783,,,,,,,,,,,
S100A16,ENSG00000188643,,,,,,,,,,,
S100A14,ENSG00000189334,,,,,,,,,,,
S100A13,ENSG00000189171,,,,,,,,,,,
ATP8B2,ENSG00000143515,,,,,,,,,,,
IL6R,ENSG00000160712,,,,,,,,,,,
EFNA1,ENSG00000169242,,,,,,,,,,,
GBA,ENSG00000177628,,,,,,,,,,,
MSTO1,ENSG00000125459,,,,,,,,,,,
YY1AP1,ENSG00000163374,,,,,,,,,,,
DAP3,ENSG00000132676,,,,,,,,,,,
LMNA,ENSG00000160789,,,,,,,,,,,
SLC25A44,ENSG00000160785,,,,,,,,,,,
C1orf61,ENSG00000125462,,,,,,,,,,,
GPATCH4,ENSG00000160818,,,,,,,,,,,
ISG20L2,ENSG00000143319,,,,,,,,,,,
MRPL24,ENSG00000143314,,,,,,,,,,,
ETV3,ENSG00000117036,,,,,,,,,,,
TAGLN2,ENSG00000158710,,,,,,,,,,,
CD48,ENSG00000117091,,,,,,,,,,,
F11R,ENSG00000158769,,,,,,,,,,,
NECTIN4,ENSG00000143217,,,,,,,,,,,
HSPA6,ENSG00000173110,,,,,,,,,,,
UHMK1,ENSG00000152332,,,,,,,,,,,
MAEL,ENSG00000143194,,,,,,,,,,,
SFT2D2,ENSG00000213064,,,,,,,,,,,
FASLG,ENSG00000117560,,,,,,,,,,,
DARS2,ENSG00000117593,,,,,,,,,,,
CACYBP,ENSG00000116161,,,,,,,,,,,
FAM20B,ENSG00000116199,,,,,,,,,,,
TOR3A,ENSG00000186283,,,,,,,,,,,
SOAT1,ENSG00000057252,,,,,,,,,,,
TOR1AIP2,ENSG00000169905,,,,,,,,,,,
LAMC1,ENSG00000135862,,,,,,,,,,,
LAMC2,ENSG00000058085,,,,,,,,,,,
ARPC5,ENSG00000162704,,,,,,,,,,,
EDEM3,ENSG00000116406,,,,,,,,,,,
NR5A2,ENSG00000116833,,,,,,,,,,,
PHLDA3,ENSG00000174307,,,,,,,,,,,
CSRP1,ENSG00000159176,,,,,,,,,,,
TIMM17A,ENSG00000134375,,,,,,,,,,,
ELF3,ENSG00000163435,,,,,,,,,,,
SYT2,ENSG00000143858,,,,,,,,,,,
RABIF,ENSG00000183155,,,,,,,,,,,
BTG2,ENSG00000159388,,,,,,,,,,,
FMOD,ENSG00000122176,,,,,,,,,,,
PRELP,ENSG00000188783,,,,,,,,,,,
ATP2B4,ENSG00000058668,,,,,,,,,,,
RBBP5,ENSG00000117222,,,,,,,,,,,
CR1L,ENSG00000197721,,,,,,,,,,,
PLXNA2,ENSG00000076356,,,,,,,,,,,
LAMB3,ENSG00000196878,,,,,,,,,,,
BATF3,ENSG00000123685,,,,,,,,,,,
SMYD2,ENSG00000143499,,,,,,,,,,,
DEGS1,ENSG00000143753,,,,,,,,,,,
LEFTY1,ENSG00000243709,,,,,,,,,,,
LEFTY2,ENSG00000143768,,,,,,,,,,,
MIXL1,ENSG00000185155,,,,,,,,,,,
ITPKB,ENSG00000143772,,,,,,,,,,,
JMJD4,ENSG00000081692,,,,,,,,,,,
WNT9A,ENSG00000143816,,,,,,,,,,,
C1orf35,ENSG00000143793,,,,,,,,,,,
TRIM11,ENSG00000154370,,,,,,,,,,,
RNF187,ENSG00000168159,,,,,,,,,,,
RHOU,ENSG00000116574,,,,,,,,,,,
ABCB10,ENSG00000135776,,,,,,,,,,,
FAM89A,ENSG00000182118,,,,,,,,,,,
SIPA1L2,ENSG00000116991,,,,,,,,,,,
GREM2,ENSG00000180875,,,,,,,,,,,
EXO1,ENSG00000174371,,,,,,,,,,,
ZBTB18,ENSG00000179456,,,,,,,,,,,
TFB2M,ENSG00000162851,,,,,,,,,,,
TRIM58,ENSG00000162722,,,,,,,,,,,
OR2W3,ENSG00000238243,,,,,,,,,,,
ADI1,ENSG00000182551,,,,,,,,,,,
IAH1,ENSG00000134330,,,,,,,,,,,
TAF1B,ENSG00000115750,,,,,,,,,,,
GRHL1,ENSG00000134317,,,,,,,,,,,
KLF11,ENSG00000172059,,,,,,,,,,,
RRM2,ENSG00000171848,,,,,,,,,,,
ODC1,ENSG00000115758,,,,,,,,,,,
ATP6V1C2,ENSG00000143882,,,,,,,,,,,
SLC66A3,ENSG00000162976,,,,,,,,,,,
E2F6,ENSG00000169016,,,,,,,,,,,
LPIN1,ENSG00000134324,,,,,,,,,,,
SDC1,ENSG00000115884,,,,,,,,,,,
RHOB,ENSG00000143878,,,,,,,,,,,
ITSN2,ENSG00000198399,,,,,,,,,,,
NCOA1,ENSG00000084676,,,,,,,,,,,
EFR3B,ENSG00000084710,,,,,,,,,,,
POMC,ENSG00000115138,,,,,,,,,,,
ASXL2,ENSG00000143970,,,,,,,,,,,
CENPA,ENSG00000115163,,,,,,,,,,,
PREB,ENSG00000138073,,,,,,,,,,,
SLC5A6,ENSG00000138074,,,,,,,,,,,
IFT172,ENSG00000138002,,,,,,,,,,,
FOSL2,ENSG00000075426,,,,,,,,,,,
PPP1CB,ENSG00000213639,,,,,,,,,,,
LBH,ENSG00000213626,,,,,,,,,,,
YIPF4,ENSG00000119820,,,,,,,,,,,
BIRC6,ENSG00000115760,,,,,,,,,,,
FEZ2,ENSG00000171055,,,,,,,,,,,
GPATCH11,ENSG00000152133,,,,,,,,,,,
CYP1B1,ENSG00000138061,,,,,,,,,,,
SIX2,ENSG00000170577,,,,,,,,,,,
EPAS1,ENSG00000116016,,,,,,,,,,,
TMEM247,ENSG00000284701,,,,,,,,,,,
FOXN2,ENSG00000170802,,,,,,,,,,,
PSME4,ENSG00000068878,,,,,,,,,,,
MTIF2,ENSG00000085760,,,,,,,,,,,
PNPT1,ENSG00000138035,,,,,,,,,,,
PUS10,ENSG00000162927,,,,,,,,,,,
SERTAD2,ENSG00000179833,,,,,,,,,,,
GFPT1,ENSG00000198380,,,,,,,,,,,
ANXA4,ENSG00000196975,,,,,,,,,,,
MXD1,ENSG00000059728,,,,,,,,,,,
PCYOX1,ENSG00000116005,,,,,,,,,,,
NAGK,ENSG00000124357,,,,,,,,,,,
MPHOSPH10,ENSG00000124383,,,,,,,,,,,
DYSF,ENSG00000135636,,,,,,,,,,,
SPR,ENSG00000116096,,,,,,,,,,,
PRADC1,ENSG00000135617,,,,,,,,,,,
ACTG2,ENSG00000163017,,,,,,,,,,,
BOLA3,ENSG00000163170,,,,,,,,,,,
RTKN,ENSG00000114993,,,,,,,,,,,
MOGS,ENSG00000115275,,,,,,,,,,,
SUCLG1,ENSG00000163541,,,,,,,,,,,
POLR1A,ENSG00000068654,,,,,,,,,,,
IMMT,ENSG00000132305,,,,,,,,,,,
MRPL35,ENSG00000132313,,,,,,,,,,,
REEP1,ENSG00000068615,,,,,,,,,,,
FOXI3,ENSG00000214336,,,,,,,,,,,
MRPS5,ENSG00000144029,,,,,,,,,,,
TMEM127,ENSG00000135956,,,,,,,,,,,
CIAO1,ENSG00000144021,,,,,,,,,,,
CNNM4,ENSG00000158158,,,,,,,,,,,
COX5B,ENSG00000135940,,,,,,,,,,,
MGAT4A,ENSG00000071073,,,,,,,,,,,
PDCL3,ENSG00000115539,,,,,,,,,,,
IL1R1,ENSG00000115594,,,,,,,,,,,
GPR45,ENSG00000135973,,,,,,,,,,,
LIMS1,ENSG00000169756,,,,,,,,,,,
RANBP2,ENSG00000153201,,,,,,,,,,,
SOWAHC,ENSG00000198142,,,,,,,,,,,
RGPD8,ENSG00000169629,,,,,,,,,,,
IL36RN,ENSG00000136695,,,,,,,,,,,
PSD4,ENSG00000125637,,,,,,,,,,,
EN1,ENSG00000163064,,,,,,,,,,,
TMEM37,ENSG00000171227,,,,,,,,,,,
TFCP2L1,ENSG00000115112,,,,,,,,,,,
MAP3K2,ENSG00000169967,,,,,,,,,,,
WDR33,ENSG00000136709,,,,,,,,,,,
POLR2D,ENSG00000144231,,,,,,,,,,,
UGGT1,ENSG00000136731,,,,,,,,,,,
IMP4,ENSG00000136718,,,,,,,,,,,
FAM168B,ENSG00000152102,,,,,,,,,,,
PLEKHB2,ENSG00000115762,,,,,,,,,,,
TUBA3D,ENSG00000075886,,,,,,,,,,,
LYPD1,ENSG00000150551,,,,,,,,,,,
MCM6,ENSG00000076003,,,,,,,,,,,
GTDC1,ENSG00000121964,,,,,,,,,,,
NMI,ENSG00000123609,,,,,,,,,,,
STAM2,ENSG00000115145,,,,,,,,,,,
FMNL2,ENSG00000157827,,,,,,,,,,,
GPD2,ENSG00000115159,,,,,,,,,,,
WDSUB1,ENSG00000196151,,,,,,,,,,,
COBLL1,ENSG00000082438,,,,,,,,,,,
LRP2,ENSG00000081479,,,,,,,,,,,
HAT1,ENSG00000128708,,,,,,,,,,,
HOXD13,ENSG00000128714,,,,,,,,,,,
HOXD9,ENSG00000128709,,,,,,,,,,,
COL3A1,ENSG00000168542,,,,,,,,,,,
SLC40A1,ENSG00000138449,,,,,,,,,,,
MYO1B,ENSG00000128641,,,,,,,,,,,
NABP1,ENSG00000173559,,,,,,,,,,,
BZW1,ENSG00000082153,,,,,,,,,,,
FAM126B,ENSG00000155744,,,,,,,,,,,
NDUFB3,ENSG00000119013,,,,,,,,,,,
CFLAR,ENSG00000003402,,,,,,,,,,,
CASP10,ENSG00000003400,,,,,,,,,,,
CASP8,ENSG00000064012,,,,,,,,,,,
TRAK2,ENSG00000115993,,,,,,,,,,,
NOP58,ENSG00000055044,,,,,,,,,,,
BMPR2,ENSG00000204217,,,,,,,,,,,
ICA1L,ENSG00000163596,,,,,,,,,,,
NBEAL1,ENSG00000144426,,,,,,,,,,,
RAPH1,ENSG00000173166,,,,,,,,,,,
ZDBF2,ENSG00000204186,,,,,,,,,,,
FZD5,ENSG00000163251,,,,,,,,,,,
BARD1,ENSG00000138376,,,,,,,,,,,
PNKD,ENSG00000127838,,,,,,,,,,,
TMBIM1,ENSG00000135926,,,,,,,,,,,
ZNF142,ENSG00000115568,,,,,,,,,,,
BCS1L,ENSG00000074582,,,,,,,,,,,
TTLL4,ENSG00000135912,,,,,,,,,,,
WNT6,ENSG00000115596,,,,,,,,,,,
GLB1L,ENSG00000163521,,,,,,,,,,,
ACSL3,ENSG00000123983,,,,,,,,,,,
SLC19A3,ENSG00000135917,,,,,,,,,,,
FBXO36,ENSG00000153832,,,,,,,,,,,
C2orf72,ENSG00000204128,,,,,,,,,,,
NMUR1,ENSG00000171596,,,,,,,,,,,
ALPP,ENSG00000163283,,,,,,,,,,,
ALPG,ENSG00000163286,,,,,,,,,,,
EFHD1,ENSG00000115468,,,,,,,,,,,
NGEF,ENSG00000066248,,,,,,,,,,,
INPP5D,ENSG00000168918,,,,,,,,,,,
ATG16L1,ENSG00000085978,,,,,,,,,,,
ACKR3,ENSG00000144476,,,,,,,,,,,
BHLHE40,ENSG00000134107,,,,,,,,,,,
ARL8B,ENSG00000134108,,,,,,,,,,,
CIDEC,ENSG00000187288,,,,,,,,,,,
NA,ENSG00000272410,,,,,,,,,,,
PPARG,ENSG00000132170,,,,,,,,,,,
WNT7A,ENSG00000154764,,,,,,,,,,,
CHCHD4,ENSG00000163528,,,,,,,,,,,
SH3BP5,ENSG00000131370,,,,,,,,,,,
TBC1D5,ENSG00000131374,,,,,,,,,,,
OXSM,ENSG00000151093,,,,,,,,,,,
EOMES,ENSG00000163508,,,,,,,,,,,
GADL1,ENSG00000144644,,,,,,,,,,,
SUSD5,ENSG00000173705,,,,,,,,,,,
LRRFIP2,ENSG00000093167,,,,,,,,,,,
GOLGA4,ENSG00000144674,,,,,,,,,,,
ACAA1,ENSG00000060971,,,,,,,,,,,
XYLB,ENSG00000093217,,,,,,,,,,,
CCR8,ENSG00000179934,,,,,,,,,,,
SNRK,ENSG00000163788,,,,,,,,,,,
ABHD5,ENSG00000011198,,,,,,,,,,,
CXCR6,ENSG00000172215,,,,,,,,,,,
CCR1,ENSG00000163823,,,,,,,,,,,
RTP3,ENSG00000163825,,,,,,,,,,,
PTH1R,ENSG00000160801,,,,,,,,,,,
CCDC12,ENSG00000160799,,,,,,,,,,,
KIF9,ENSG00000088727,,,,,,,,,,,
KLHL18,ENSG00000114648,,,,,,,,,,,
CDC25A,ENSG00000164045,,,,,,,,,,,
CAMP,ENSG00000164047,,,,,,,,,,,
NME6,ENSG00000172113,,,,,,,,,,,
CCDC51,ENSG00000164051,,,,,,,,,,,
SHISA5,ENSG00000164054,,,,,,,,,,,
PFKFB4,ENSG00000114268,,,,,,,,,,,
PRKAR2A,ENSG00000114302,,,,,,,,,,,
SLC25A20,ENSG00000178537,,,,,,,,,,,
GMPPB,ENSG00000173540,,,,,,,,,,,
SLC38A3,ENSG00000188338,,,,,,,,,,,
CACNA2D2,ENSG00000007402,,,,,,,,,,,
CISH,ENSG00000114737,,,,,,,,,,,
MANF,ENSG00000145050,,,,,,,,,,,
RAD54L2,ENSG00000164080,,,,,,,,,,,
TEX264,ENSG00000164081,,,,,,,,,,,
IQCF1,ENSG00000173389,,,,,,,,,,,
RRP9,ENSG00000114767,,,,,,,,,,,
RFT1,ENSG00000163933,,,,,,,,,,,
SELENOK,ENSG00000113811,,,,,,,,,,,
PDE12,ENSG00000174840,,,,,,,,,,,
ABHD6,ENSG00000163686,,,,,,,,,,,
RPP14,ENSG00000163684,,,,,,,,,,,
C3orf14,ENSG00000114405,,,,,,,,,,,
ZNF717,ENSG00000227124,,,,,,,,,,,
RIOX2,ENSG00000170854,,,,,,,,,,,
TBC1D23,ENSG00000036054,,,,,,,,,,,
NIT2,ENSG00000114021,,,,,,,,,,,
TOMM70,ENSG00000154174,,,,,,,,,,,
TRMT10C,ENSG00000174173,,,,,,,,,,,
ZBTB11,ENSG00000066422,,,,,,,,,,,
CBLB,ENSG00000114423,,,,,,,,,,,
DPPA2,ENSG00000163530,,,,,,,,,,,
BTLA,ENSG00000186265,,,,,,,,,,,
ATG3,ENSG00000144848,,,,,,,,,,,
SLC35A5,ENSG00000138459,,,,,,,,,,,
CCDC80,ENSG00000091986,,,,,,,,,,,
NAA50,ENSG00000121579,,,,,,,,,,,
GRAMD1C,ENSG00000178075,,,,,,,,,,,
ZDHHC23,ENSG00000184307,,,,,,,,,,,
LSAMP,ENSG00000185565,,,,,,,,,,,
ARHGAP31,ENSG00000031081,,,,,,,,,,,
HCLS1,ENSG00000180353,,,,,,,,,,,
SLC49A4,ENSG00000138463,,,,,,,,,,,
ITGB5,ENSG00000082781,,,,,,,,,,,
HEG1,ENSG00000173706,,,,,,,,,,,
SNX4,ENSG00000114520,,,,,,,,,,,
OSBPL11,ENSG00000144909,,,,,,,,,,,
MGLL,ENSG00000074416,,,,,,,,,,,
SEC61A1,ENSG00000058262,,,,,,,,,,,
GATA2,ENSG00000179348,,,,,,,,,,,
RAB7A,ENSG00000075785,,,,,,,,,,,
ACAD9,ENSG00000177646,,,,,,,,,,,
PLXND1,ENSG00000004399,,,,,,,,,,,
TRH,ENSG00000170893,,,,,,,,,,,
CDV3,ENSG00000091527,,,,,,,,,,,
DBR1,ENSG00000138231,,,,,,,,,,,
PIK3CB,ENSG00000051382,,,,,,,,,,,
PRR23B,ENSG00000184814,,,,,,,,,,,
PRR23C,ENSG00000233701,,,,,,,,,,,
CHST2,ENSG00000175040,,,,,,,,,,,
PLOD2,ENSG00000152952,,,,,,,,,,,
PLSCR4,ENSG00000114698,,,,,,,,,,,
PLSCR1,ENSG00000188313,,,,,,,,,,,
CP,ENSG00000047457,,,,,,,,,,,
SELENOT,ENSG00000198843,,,,,,,,,,,
MBNL1,ENSG00000152601,,,,,,,,,,,
RAP2B,ENSG00000181467,,,,,,,,,,,
PLD1,ENSG00000075651,,,,,,,,,,,
NCEH1,ENSG00000144959,,,,,,,,,,,
ZMAT3,ENSG00000172667,,,,,,,,,,,
USP13,ENSG00000058056,,,,,,,,,,,
B3GNT5,ENSG00000176597,,,,,,,,,,,
EIF4G1,ENSG00000114867,,,,,,,,,,,
LIPH,ENSG00000163898,,,,,,,,,,,
DNAJB11,ENSG00000090520,,,,,,,,,,,
KNG1,ENSG00000113889,,,,,,,,,,,
ST6GAL1,ENSG00000073849,,,,,,,,,,,
IL1RAP,ENSG00000196083,,,,,,,,,,,
LRRC15,ENSG00000172061,,,,,,,,,,,
LSG1,ENSG00000041802,,,,,,,,,,,
MUC4,ENSG00000145113,,,,,,,,,,,
TNK2,ENSG00000061938,,,,,,,,,,,
RNF168,ENSG00000163961,,,,,,,,,,,
FBXO45,ENSG00000174013,,,,,,,,,,,
PAK2,ENSG00000180370,,,,,,,,,,,
SENP5,ENSG00000119231,,,,,,,,,,,
NCBP2,ENSG00000114503,,,,,,,,,,,
PIGZ,ENSG00000119227,,,,,,,,,,,
MELTF,ENSG00000163975,,,,,,,,,,,
LMLN,ENSG00000185621,,,,,,,,,,,
TMEM271,ENSG00000273238,,,,,,,,,,,
SPON2,ENSG00000159674,,,,,,,,,,,
SLBP,ENSG00000163950,,,,,,,,,,,
FGFR3,ENSG00000068078,,,,,,,,,,,
TNIP2,ENSG00000168884,,,,,,,,,,,
NOP14,ENSG00000087269,,,,,,,,,,,
LRPAP1,ENSG00000163956,,,,,,,,,,,
ADRA2C,ENSG00000184160,,,,,,,,,,,
LYAR,ENSG00000145220,,,,,,,,,,,
MAN2B2,ENSG00000013288,,,,,,,,,,,
S100P,ENSG00000163993,,,,,,,,,,,
CCDC96,ENSG00000173013,,,,,,,,,,,
TADA2B,ENSG00000173011,,,,,,,,,,,
GRPEL1,ENSG00000109519,,,,,,,,,,,
AFAP1,ENSG00000196526,,,,,,,,,,,
SH3TC1,ENSG00000125089,,,,,,,,,,,
BOD1L1,ENSG00000038219,,,,,,,,,,,
CPEB2,ENSG00000137449,,,,,,,,,,,
PROM1,ENSG00000007062,,,,,,,,,,,
PPARGC1A,ENSG00000109819,,,,,,,,,,,
PI4K2B,ENSG00000038210,,,,,,,,,,,
SLC34A2,ENSG00000157765,,,,,,,,,,,
C4orf19,ENSG00000154274,,,,,,,,,,,
RELL1,ENSG00000181826,,,,,,,,,,,
PGM2,ENSG00000169299,,,,,,,,,,,
KLF3,ENSG00000109787,,,,,,,,,,,
LIAS,ENSG00000121897,,,,,,,,,,,
PDS5A,ENSG00000121892,,,,,,,,,,,
N4BP2,ENSG00000078177,,,,,,,,,,,
DCAF4L1,ENSG00000182308,,,,,,,,,,,
COMMD8,ENSG00000169019,,,,,,,,,,,
NIPAL1,ENSG00000163293,,,,,,,,,,,
TXK,ENSG00000074966,,,,,,,,,,,
TEC,ENSG00000135605,,,,,,,,,,,
SPATA18,ENSG00000163071,,,,,,,,,,,
CHIC2,ENSG00000109220,,,,,,,,,,,
PDCL2,ENSG00000163440,,,,,,,,,,,
NMU,ENSG00000109255,,,,,,,,,,,
HOPX,ENSG00000171476,,,,,,,,,,,
REST,ENSG00000084093,,,,,,,,,,,
TMPRSS11E,ENSG00000087128,,,,,,,,,,,
ANXA3,ENSG00000138772,,,,,,,,,,,
BMP2K,ENSG00000138756,,,,,,,,,,,
PAQR3,ENSG00000163291,,,,,,,,,,,
NAA11,ENSG00000156269,,,,,,,,,,,
TMEM150C,ENSG00000249242,,,,,,,,,,,
GPAT3,ENSG00000138678,,,,,,,,,,,
HSD17B11,ENSG00000198189,,,,,,,,,,,
SPP1,ENSG00000118785,,,,,,,,,,,
ABCG2,ENSG00000118777,,,,,,,,,,,
HERC5,ENSG00000138646,,,,,,,,,,,
DDIT4L,ENSG00000145358,,,,,,,,,,,
SLC39A8,ENSG00000138821,,,,,,,,,,,
TET2,ENSG00000168769,,,,,,,,,,,
PPA2,ENSG00000138777,,,,,,,,,,,
NPNT,ENSG00000168743,,,,,,,,,,,
MCUB,ENSG00000005059,,,,,,,,,,,
CASP6,ENSG00000138794,,,,,,,,,,,
GAR1,ENSG00000109534,,,,,,,,,,,
PITX2,ENSG00000164093,,,,,,,,,,,
PRSS12,ENSG00000164099,,,,,,,,,,,
